temperature_degree_c,season,fishing_zone,fish_species_1,fish_species_2,salinity_psu
20.9,Summer,Zone C,Pollock,Mackerel,32.19
12.3,Fall,Zone A,Halibut,Sea Bass,32.59
15.2,Spring,Zone B,Cod,Herring,32.43
8.1,Winter,Zone A,Redfish,Cod,33.61
20.4,Summer,Zone C,Pollock,Mackerel,32.07
14.2,Fall,Zone A,Sea Bass,Halibut,31.83
16.8,Fall,Zone B,Sea Bass,Halibut,32.61
5.7,Winter,Zone A,Redfish,Cod,33.88
19.5,Summer,Zone B,Mackerel,Haddock,31.96
15.6,Fall,Zone B,Halibut,Sea Bass,32.62
11.2,Spring,Zone A,Cod,Flounder,31.51
17.6,Spring,Zone B,Herring,Cod,31.28
19.3,Summer,Zone B,Mackerel,Haddock,31.04
15.7,Fall,Zone B,Halibut,Sea Bass,32.35
19.9,Fall,Zone B,Halibut,Sea Bass,32.74
13.3,Spring,Zone A,Cod,Herring,31.27
14.7,Fall,Zone A,Sea Bass,Atlantic Salmon,32.54
5.6,Winter,Zone A,Cod,Redfish,33.09
6.3,Winter,Zone A,Smelt,Cod,33.62
11.0,Spring,Zone A,Herring,Cod,31.59
20.6,Summer,Zone C,Haddock,Mackerel,31.75
24.9,Summer,Zone C,Mackerel,Haddock,32.67
24.6,Summer,Zone C,Pollock,Mackerel,32.48
17.2,Spring,Zone B,Herring,Flounder,31.09
12.7,Fall,Zone A,Sea Bass,Halibut,32.86
13.6,Fall,Zone A,Halibut,Sea Bass,32.84
7.4,Winter,Zone A,Cod,Smelt,33.7
14.4,Spring,Zone A,Cod,Herring,30.68
15.0,Spring,Zone B,Herring,Flounder,32.0
10.2,Spring,Zone A,Herring,Flounder,31.46
6.3,Winter,Zone A,Smelt,Cod,33.26
13.4,Spring,Zone A,Flounder,Herring,32.9
16.6,Spring,Zone B,Cod,Flounder,31.57
15.8,Fall,Zone B,Sea Bass,Halibut,32.27
5.5,Winter,Zone A,Redfish,Cod,32.37
16.9,Spring,Zone B,Cod,Herring,32.1
23.1,Summer,Zone C,Pollock,Haddock,31.42
12.7,Fall,Zone A,Sea Bass,Atlantic Salmon,32.11
14.1,Fall,Zone A,Sea Bass,Halibut,32.38
19.0,Summer,Zone B,Pollock,Mackerel,33.01
18.8,Summer,Zone B,Haddock,Pollock,32.7
17.6,Fall,Zone B,Atlantic Salmon,Sea Bass,32.29
24.9,Summer,Zone C,Haddock,Mackerel,32.16
8.5,Winter,Zone A,Cod,Redfish,33.02
21.5,Summer,Zone C,Pollock,Mackerel,32.24
15.8,Spring,Zone B,Flounder,Herring,31.5
23.4,Summer,Zone C,Mackerel,Pollock,32.56
16.5,Fall,Zone B,Atlantic Salmon,Sea Bass,32.91
20.5,Summer,Zone C,Haddock,Mackerel,32.47
18.9,Fall,Zone B,Halibut,Atlantic Salmon,32.12
21.6,Summer,Zone C,Haddock,Pollock,32.54
11.3,Spring,Zone A,Flounder,Herring,31.64
18.6,Fall,Zone B,Sea Bass,Halibut,31.78
6.3,Winter,Zone A,Smelt,Cod,33.23
17.5,Fall,Zone B,Sea Bass,Halibut,32.42
15.5,Spring,Zone B,Flounder,Cod,31.93
17.2,Spring,Zone B,Flounder,Herring,31.3
17.9,Spring,Zone B,Cod,Flounder,30.75
20.6,Summer,Zone C,Haddock,Mackerel,32.25
22.6,Summer,Zone C,Pollock,Mackerel,32.18
10.9,Spring,Zone A,Cod,Herring,31.8
4.1,Winter,Zone A,Redfish,Cod,34.0
9.9,Winter,Zone A,Smelt,Redfish,33.76
19.5,Summer,Zone B,Mackerel,Haddock,31.98
15.5,Fall,Zone B,Atlantic Salmon,Sea Bass,32.17
15.6,Fall,Zone B,Halibut,Atlantic Salmon,31.95
21.1,Summer,Zone C,Haddock,Pollock,32.54
18.9,Fall,Zone B,Sea Bass,Halibut,33.03
22.3,Summer,Zone C,Pollock,Mackerel,31.98
11.1,Spring,Zone A,Herring,Flounder,31.57
7.7,Winter,Zone A,Redfish,Smelt,34.1
14.9,Spring,Zone A,Cod,Herring,31.76
9.9,Winter,Zone A,Redfish,Smelt,33.47
16.1,Spring,Zone B,Flounder,Herring,30.85
17.1,Fall,Zone B,Atlantic Salmon,Halibut,32.73
19.8,Summer,Zone B,Pollock,Mackerel,31.8
11.8,Spring,Zone A,Cod,Flounder,31.09
18.1,Summer,Zone B,Mackerel,Pollock,32.17
20.9,Summer,Zone C,Pollock,Haddock,31.91
24.9,Summer,Zone C,Haddock,Mackerel,31.89
19.0,Summer,Zone B,Mackerel,Pollock,31.58
12.4,Spring,Zone A,Cod,Herring,32.11
22.6,Summer,Zone C,Pollock,Haddock,32.68
4.3,Winter,Zone A,Cod,Redfish,32.56
5.3,Winter,Zone A,Smelt,Cod,33.97
13.1,Fall,Zone A,Sea Bass,Atlantic Salmon,32.19
5.3,Winter,Zone A,Redfish,Cod,33.91
22.5,Summer,Zone C,Mackerel,Pollock,32.09
4.0,Winter,Zone A,Smelt,Cod,33.56
10.6,Spring,Zone A,Cod,Flounder,31.63
15.7,Fall,Zone B,Halibut,Atlantic Salmon,33.07
9.8,Winter,Zone A,Smelt,Redfish,32.64
16.4,Fall,Zone B,Halibut,Sea Bass,32.73
14.2,Fall,Zone A,Halibut,Sea Bass,33.09
10.0,Winter,Zone A,Smelt,Redfish,33.61
17.2,Fall,Zone B,Halibut,Sea Bass,33.55
8.4,Winter,Zone A,Redfish,Smelt,33.07
19.4,Fall,Zone B,Atlantic Salmon,Halibut,32.76
18.7,Summer,Zone B,Haddock,Pollock,32.26
4.2,Winter,Zone A,Smelt,Cod,34.16
8.8,Winter,Zone A,Redfish,Cod,33.31
6.2,Winter,Zone A,Smelt,Cod,33.25
7.2,Winter,Zone A,Redfish,Smelt,34.04
13.7,Spring,Zone A,Herring,Cod,31.32
17.5,Fall,Zone B,Sea Bass,Halibut,31.67
23.8,Summer,Zone C,Haddock,Pollock,31.8
5.1,Winter,Zone A,Redfish,Cod,33.8
9.4,Winter,Zone A,Smelt,Cod,33.98
22.1,Summer,Zone C,Pollock,Haddock,32.2
18.9,Summer,Zone B,Haddock,Mackerel,32.96
4.4,Winter,Zone A,Redfish,Smelt,32.85
14.5,Spring,Zone A,Cod,Herring,31.3
20.4,Summer,Zone C,Haddock,Mackerel,32.09
24.1,Summer,Zone C,Haddock,Mackerel,31.99
16.9,Spring,Zone B,Flounder,Herring,31.45
13.6,Fall,Zone A,Sea Bass,Halibut,32.92
7.5,Winter,Zone A,Smelt,Redfish,33.15
12.2,Fall,Zone A,Halibut,Atlantic Salmon,32.71
15.2,Spring,Zone B,Herring,Cod,31.47
5.7,Winter,Zone A,Smelt,Redfish,33.0
18.9,Summer,Zone B,Pollock,Mackerel,32.25
12.8,Spring,Zone A,Herring,Flounder,31.54
17.1,Spring,Zone B,Cod,Flounder,31.31
19.8,Summer,Zone B,Pollock,Mackerel,32.28
21.1,Summer,Zone C,Mackerel,Pollock,32.23
17.3,Spring,Zone B,Herring,Flounder,31.17
21.4,Summer,Zone C,Haddock,Mackerel,32.82
15.4,Spring,Zone B,Cod,Herring,30.9
14.6,Fall,Zone A,Sea Bass,Atlantic Salmon,32.16
8.7,Winter,Zone A,Smelt,Cod,34.7
12.5,Fall,Zone A,Sea Bass,Halibut,32.11
16.6,Spring,Zone B,Cod,Flounder,30.74
13.3,Spring,Zone A,Flounder,Herring,31.95
22.0,Summer,Zone C,Mackerel,Haddock,31.11
11.9,Spring,Zone A,Flounder,Herring,31.54
21.2,Summer,Zone C,Pollock,Mackerel,33.26
24.2,Summer,Zone C,Pollock,Haddock,31.27
5.6,Winter,Zone A,Smelt,Cod,32.48
12.9,Spring,Zone A,Cod,Herring,30.86
5.8,Winter,Zone A,Smelt,Cod,33.91
16.1,Fall,Zone B,Atlantic Salmon,Sea Bass,33.01
18.1,Summer,Zone B,Haddock,Mackerel,32.09
16.7,Spring,Zone B,Cod,Herring,31.76
19.2,Fall,Zone B,Sea Bass,Halibut,32.99
11.9,Spring,Zone A,Herring,Flounder,32.55
20.0,Fall,Zone B,Halibut,Sea Bass,32.13
18.2,Fall,Zone B,Halibut,Sea Bass,31.19
11.0,Spring,Zone A,Flounder,Cod,31.29
19.3,Summer,Zone B,Haddock,Pollock,32.07
19.9,Summer,Zone B,Mackerel,Pollock,32.13
17.0,Fall,Zone B,Halibut,Atlantic Salmon,32.31
11.2,Spring,Zone A,Flounder,Herring,32.25
19.1,Summer,Zone B,Mackerel,Haddock,32.93
17.8,Spring,Zone B,Cod,Herring,31.27
9.7,Winter,Zone A,Cod,Redfish,33.81
24.8,Summer,Zone C,Pollock,Mackerel,32.19
23.2,Summer,Zone C,Mackerel,Pollock,32.12
22.1,Summer,Zone C,Haddock,Mackerel,32.6
13.4,Fall,Zone A,Sea Bass,Atlantic Salmon,32.62
18.9,Summer,Zone B,Mackerel,Haddock,33.33
5.5,Winter,Zone A,Smelt,Cod,32.76
6.7,Winter,Zone A,Cod,Smelt,33.16
12.9,Fall,Zone A,Sea Bass,Halibut,32.54
16.4,Fall,Zone B,Halibut,Sea Bass,32.65
13.7,Spring,Zone A,Cod,Herring,32.2
21.8,Summer,Zone C,Pollock,Mackerel,32.15
24.7,Summer,Zone C,Pollock,Haddock,31.3
22.5,Summer,Zone C,Mackerel,Haddock,32.55
17.9,Fall,Zone B,Atlantic Salmon,Halibut,32.73
17.7,Spring,Zone B,Cod,Herring,30.39
23.7,Summer,Zone C,Haddock,Mackerel,32.06
17.9,Spring,Zone B,Herring,Cod,30.56
6.7,Winter,Zone A,Redfish,Cod,33.08
10.7,Spring,Zone A,Flounder,Cod,31.26
13.8,Spring,Zone A,Cod,Herring,31.96
12.7,Spring,Zone A,Herring,Flounder,31.67
12.8,Spring,Zone A,Flounder,Herring,30.97
16.8,Spring,Zone B,Flounder,Herring,31.85
18.9,Summer,Zone B,Haddock,Pollock,31.59
4.1,Winter,Zone A,Cod,Redfish,33.71
6.9,Winter,Zone A,Cod,Redfish,33.0
16.0,Spring,Zone B,Flounder,Cod,31.27
6.4,Winter,Zone A,Smelt,Cod,33.68
16.1,Fall,Zone B,Atlantic Salmon,Halibut,32.71
6.0,Winter,Zone A,Smelt,Cod,34.12
18.6,Fall,Zone B,Sea Bass,Halibut,32.28
23.6,Summer,Zone C,Pollock,Mackerel,32.22
24.9,Summer,Zone C,Pollock,Haddock,31.79
19.0,Summer,Zone B,Pollock,Haddock,32.39
17.2,Spring,Zone B,Herring,Cod,31.61
20.2,Summer,Zone C,Haddock,Mackerel,32.19
16.6,Spring,Zone B,Cod,Flounder,30.52
12.3,Fall,Zone A,Halibut,Sea Bass,32.8
23.8,Summer,Zone C,Haddock,Mackerel,32.24
12.9,Fall,Zone A,Atlantic Salmon,Halibut,32.26
18.5,Summer,Zone B,Pollock,Haddock,31.68
14.0,Fall,Zone A,Atlantic Salmon,Sea Bass,33.29
22.4,Summer,Zone C,Haddock,Mackerel,32.38
21.4,Summer,Zone C,Pollock,Haddock,32.07
24.2,Summer,Zone C,Pollock,Haddock,31.47
12.0,Fall,Zone A,Atlantic Salmon,Halibut,32.24
12.2,Fall,Zone A,Sea Bass,Halibut,33.29
13.8,Spring,Zone A,Cod,Flounder,31.63
13.1,Fall,Zone A,Atlantic Salmon,Sea Bass,32.32
20.0,Summer,Zone B,Haddock,Pollock,32.5
23.6,Summer,Zone C,Mackerel,Pollock,31.66
17.2,Spring,Zone B,Cod,Herring,32.14
22.1,Summer,Zone C,Pollock,Mackerel,32.82
19.8,Summer,Zone B,Mackerel,Haddock,32.03
5.8,Winter,Zone A,Redfish,Smelt,33.15
13.2,Spring,Zone A,Flounder,Cod,30.28
10.5,Spring,Zone A,Flounder,Herring,30.98
18.1,Summer,Zone B,Pollock,Haddock,31.68
15.2,Fall,Zone B,Halibut,Sea Bass,32.56
12.0,Spring,Zone A,Herring,Cod,31.49
18.4,Fall,Zone B,Halibut,Sea Bass,31.66
12.9,Spring,Zone A,Cod,Flounder,31.46
20.5,Summer,Zone C,Haddock,Pollock,32.48
22.8,Summer,Zone C,Pollock,Haddock,32.37
13.7,Spring,Zone A,Cod,Herring,30.62
8.8,Winter,Zone A,Redfish,Cod,33.25
20.7,Summer,Zone C,Haddock,Pollock,31.52
6.6,Winter,Zone A,Smelt,Redfish,33.87
8.4,Winter,Zone A,Redfish,Smelt,33.72
15.6,Spring,Zone B,Herring,Flounder,31.02
23.2,Summer,Zone C,Mackerel,Pollock,31.71
17.2,Spring,Zone B,Cod,Flounder,31.16
12.9,Spring,Zone A,Herring,Flounder,30.48
8.6,Winter,Zone A,Redfish,Smelt,33.49
23.3,Summer,Zone C,Pollock,Mackerel,31.95
10.3,Spring,Zone A,Flounder,Cod,32.22
8.6,Winter,Zone A,Redfish,Smelt,32.77
12.7,Spring,Zone A,Flounder,Herring,31.31
11.6,Spring,Zone A,Flounder,Cod,30.92
24.1,Summer,Zone C,Haddock,Pollock,31.54
18.3,Fall,Zone B,Sea Bass,Halibut,31.74
17.8,Fall,Zone B,Sea Bass,Atlantic Salmon,32.86
6.9,Winter,Zone A,Redfish,Cod,33.06
19.5,Fall,Zone B,Sea Bass,Atlantic Salmon,32.34
15.6,Spring,Zone B,Flounder,Cod,31.28
15.2,Spring,Zone B,Herring,Flounder,30.86
13.5,Fall,Zone A,Halibut,Sea Bass,32.49
18.4,Summer,Zone B,Pollock,Mackerel,32.63
13.2,Spring,Zone A,Cod,Flounder,30.99
18.6,Summer,Zone B,Mackerel,Haddock,32.72
22.0,Summer,Zone C,Mackerel,Pollock,31.73
17.7,Spring,Zone B,Flounder,Cod,31.12
17.4,Fall,Zone B,Sea Bass,Atlantic Salmon,32.65
17.1,Fall,Zone B,Atlantic Salmon,Halibut,32.06
16.1,Fall,Zone B,Atlantic Salmon,Sea Bass,32.46
7.6,Winter,Zone A,Smelt,Redfish,33.21
10.1,Spring,Zone A,Herring,Flounder,31.81
13.3,Spring,Zone A,Herring,Flounder,30.39
17.0,Fall,Zone B,Atlantic Salmon,Halibut,31.49
14.8,Fall,Zone A,Sea Bass,Halibut,32.82
14.1,Spring,Zone A,Cod,Herring,32.06
13.3,Spring,Zone A,Cod,Flounder,31.13
12.8,Spring,Zone A,Cod,Herring,31.49
17.7,Spring,Zone B,Flounder,Cod,31.51
21.7,Summer,Zone C,Pollock,Mackerel,32.51
8.4,Winter,Zone A,Smelt,Cod,32.32
19.1,Fall,Zone B,Halibut,Sea Bass,31.85
20.5,Summer,Zone C,Haddock,Pollock,32.06
8.9,Winter,Zone A,Smelt,Redfish,33.66
17.6,Fall,Zone B,Halibut,Sea Bass,33.62
13.5,Spring,Zone A,Cod,Flounder,31.46
10.3,Spring,Zone A,Cod,Herring,31.03
9.8,Winter,Zone A,Redfish,Cod,33.46
13.5,Spring,Zone A,Cod,Flounder,32.24
6.4,Winter,Zone A,Redfish,Smelt,33.48
24.5,Summer,Zone C,Pollock,Mackerel,31.57
12.0,Spring,Zone A,Flounder,Cod,32.13
23.2,Summer,Zone C,Pollock,Haddock,32.42
7.1,Winter,Zone A,Smelt,Redfish,32.88
13.9,Fall,Zone A,Sea Bass,Halibut,32.75
10.6,Spring,Zone A,Herring,Cod,32.22
9.9,Winter,Zone A,Redfish,Smelt,33.85
19.3,Summer,Zone B,Haddock,Pollock,32.25
17.2,Fall,Zone B,Halibut,Sea Bass,32.21
9.3,Winter,Zone A,Cod,Smelt,33.9
19.0,Fall,Zone B,Sea Bass,Atlantic Salmon,31.69
12.4,Fall,Zone A,Atlantic Salmon,Halibut,32.85
21.0,Summer,Zone C,Mackerel,Pollock,31.51
7.4,Winter,Zone A,Smelt,Redfish,33.91
12.2,Spring,Zone A,Cod,Herring,31.51
15.3,Spring,Zone B,Cod,Herring,32.12
23.8,Summer,Zone C,Pollock,Haddock,32.31
22.2,Summer,Zone C,Pollock,Haddock,31.53
19.6,Fall,Zone B,Halibut,Sea Bass,32.98
15.3,Fall,Zone B,Halibut,Atlantic Salmon,33.26
15.1,Fall,Zone B,Sea Bass,Halibut,32.94
18.0,Fall,Zone B,Sea Bass,Atlantic Salmon,31.97
12.9,Fall,Zone A,Halibut,Sea Bass,32.45
19.1,Summer,Zone B,Haddock,Mackerel,32.37
19.5,Fall,Zone B,Sea Bass,Atlantic Salmon,31.92
20.8,Summer,Zone C,Haddock,Mackerel,33.06
4.4,Winter,Zone A,Redfish,Cod,33.6
19.6,Summer,Zone B,Mackerel,Haddock,30.92
14.8,Fall,Zone A,Halibut,Sea Bass,32.68
20.5,Summer,Zone C,Pollock,Haddock,32.05
13.3,Spring,Zone A,Flounder,Herring,31.55
6.4,Winter,Zone A,Smelt,Cod,33.25
6.8,Winter,Zone A,Redfish,Smelt,33.81
4.1,Winter,Zone A,Redfish,Smelt,34.1
15.8,Spring,Zone B,Herring,Cod,31.6
18.5,Summer,Zone B,Mackerel,Pollock,32.16
7.3,Winter,Zone A,Cod,Smelt,33.36
14.3,Spring,Zone A,Flounder,Herring,31.54
16.3,Fall,Zone B,Atlantic Salmon,Halibut,32.03
12.7,Spring,Zone A,Herring,Cod,31.9
19.8,Fall,Zone B,Halibut,Atlantic Salmon,32.49
11.6,Spring,Zone A,Cod,Flounder,32.44
14.9,Fall,Zone A,Atlantic Salmon,Halibut,33.13
21.7,Summer,Zone C,Haddock,Pollock,31.82
4.7,Winter,Zone A,Smelt,Redfish,33.93
13.3,Spring,Zone A,Cod,Flounder,31.11
8.6,Winter,Zone A,Cod,Smelt,33.67
17.4,Spring,Zone B,Herring,Flounder,31.12
14.1,Spring,Zone A,Flounder,Herring,31.03
23.8,Summer,Zone C,Mackerel,Haddock,32.2
21.6,Summer,Zone C,Haddock,Pollock,30.83
13.9,Spring,Zone A,Flounder,Herring,30.68
5.7,Winter,Zone A,Smelt,Redfish,33.38
18.5,Summer,Zone B,Mackerel,Pollock,32.37
21.8,Summer,Zone C,Mackerel,Haddock,31.98
10.4,Spring,Zone A,Herring,Cod,30.94
6.6,Winter,Zone A,Redfish,Cod,33.01
18.5,Fall,Zone B,Sea Bass,Halibut,32.52
6.3,Winter,Zone A,Redfish,Smelt,33.73
16.8,Fall,Zone B,Halibut,Sea Bass,32.4
16.9,Fall,Zone B,Halibut,Atlantic Salmon,32.98
10.4,Spring,Zone A,Cod,Flounder,31.93
9.5,Winter,Zone A,Redfish,Smelt,32.9
12.3,Spring,Zone A,Flounder,Cod,31.49
12.8,Spring,Zone A,Cod,Herring,30.91
5.1,Winter,Zone A,Redfish,Smelt,33.44
17.3,Spring,Zone B,Cod,Herring,31.94
23.6,Summer,Zone C,Mackerel,Pollock,32.41
5.9,Winter,Zone A,Cod,Smelt,34.16
24.9,Summer,Zone C,Mackerel,Pollock,31.85
5.9,Winter,Zone A,Cod,Smelt,34.13
8.1,Winter,Zone A,Smelt,Cod,33.25
7.1,Winter,Zone A,Smelt,Cod,34.13
21.4,Summer,Zone C,Haddock,Mackerel,32.17
15.4,Fall,Zone B,Halibut,Atlantic Salmon,32.83
11.3,Spring,Zone A,Cod,Flounder,32.42
13.1,Spring,Zone A,Flounder,Herring,31.5
4.0,Winter,Zone A,Smelt,Redfish,33.66
18.4,Summer,Zone B,Pollock,Haddock,32.97
18.5,Fall,Zone B,Atlantic Salmon,Halibut,32.26
21.8,Summer,Zone C,Haddock,Pollock,31.5
8.2,Winter,Zone A,Smelt,Redfish,34.41
12.1,Spring,Zone A,Cod,Herring,31.41
8.6,Winter,Zone A,Cod,Redfish,33.4
15.2,Spring,Zone B,Cod,Herring,32.07
8.8,Winter,Zone A,Smelt,Redfish,33.01
15.7,Fall,Zone B,Sea Bass,Atlantic Salmon,31.96
5.8,Winter,Zone A,Redfish,Cod,33.59
13.5,Fall,Zone A,Atlantic Salmon,Halibut,31.68
15.6,Spring,Zone B,Flounder,Cod,31.33
7.0,Winter,Zone A,Cod,Smelt,33.52
8.2,Winter,Zone A,Redfish,Smelt,33.21
12.6,Spring,Zone A,Herring,Flounder,30.85
12.2,Spring,Zone A,Flounder,Herring,32.44
6.9,Winter,Zone A,Smelt,Cod,33.46
6.9,Winter,Zone A,Smelt,Cod,34.12
14.8,Spring,Zone A,Flounder,Cod,31.38
13.6,Fall,Zone A,Atlantic Salmon,Sea Bass,32.13
11.3,Spring,Zone A,Cod,Herring,31.82
16.4,Spring,Zone B,Cod,Flounder,31.32
5.0,Winter,Zone A,Redfish,Cod,32.91
22.5,Summer,Zone C,Mackerel,Pollock,32.86
17.8,Fall,Zone B,Sea Bass,Atlantic Salmon,32.05
23.1,Summer,Zone C,Mackerel,Haddock,31.17
9.8,Winter,Zone A,Smelt,Cod,33.92
13.3,Fall,Zone A,Halibut,Sea Bass,32.33
10.3,Spring,Zone A,Herring,Flounder,31.43
13.2,Fall,Zone A,Sea Bass,Halibut,31.71
14.6,Fall,Zone A,Sea Bass,Atlantic Salmon,33.39
5.3,Winter,Zone A,Redfish,Smelt,32.84
18.5,Summer,Zone B,Pollock,Haddock,32.35
22.9,Summer,Zone C,Pollock,Haddock,32.56
13.1,Spring,Zone A,Flounder,Herring,31.81
11.6,Spring,Zone A,Herring,Flounder,31.64
15.8,Spring,Zone B,Herring,Flounder,30.61
17.4,Fall,Zone B,Halibut,Atlantic Salmon,31.98
17.5,Fall,Zone B,Halibut,Sea Bass,32.47
14.3,Spring,Zone A,Flounder,Cod,31.14
6.8,Winter,Zone A,Cod,Smelt,33.51
5.1,Winter,Zone A,Smelt,Redfish,33.84
12.4,Fall,Zone A,Atlantic Salmon,Halibut,33.11
17.3,Fall,Zone B,Halibut,Sea Bass,31.77
12.2,Spring,Zone A,Cod,Herring,32.74
7.7,Winter,Zone A,Cod,Redfish,33.75
16.6,Fall,Zone B,Atlantic Salmon,Halibut,32.42
9.7,Winter,Zone A,Cod,Redfish,33.81
9.7,Winter,Zone A,Cod,Redfish,34.45
17.8,Fall,Zone B,Atlantic Salmon,Sea Bass,31.64
17.2,Fall,Zone B,Atlantic Salmon,Halibut,32.28
7.6,Winter,Zone A,Cod,Redfish,32.18
13.6,Spring,Zone A,Herring,Flounder,31.67
16.0,Fall,Zone B,Halibut,Sea Bass,32.63
17.1,Spring,Zone B,Flounder,Herring,31.38
8.9,Winter,Zone A,Cod,Redfish,32.98
5.8,Winter,Zone A,Redfish,Smelt,32.44
4.3,Winter,Zone A,Smelt,Cod,33.72
16.6,Fall,Zone B,Halibut,Atlantic Salmon,33.15
5.3,Winter,Zone A,Cod,Smelt,33.19
17.9,Fall,Zone B,Sea Bass,Atlantic Salmon,32.58
9.5,Winter,Zone A,Cod,Smelt,32.49
18.1,Fall,Zone B,Halibut,Atlantic Salmon,32.57
15.7,Fall,Zone B,Halibut,Atlantic Salmon,32.27
7.4,Winter,Zone A,Redfish,Cod,33.0
18.7,Summer,Zone B,Mackerel,Pollock,31.93
19.6,Fall,Zone B,Atlantic Salmon,Sea Bass,32.07
19.9,Fall,Zone B,Halibut,Atlantic Salmon,32.45
7.2,Winter,Zone A,Cod,Redfish,32.73
10.1,Spring,Zone A,Herring,Flounder,31.55
23.1,Summer,Zone C,Pollock,Haddock,32.07
4.8,Winter,Zone A,Smelt,Cod,32.96
17.6,Spring,Zone B,Herring,Flounder,32.27
5.9,Winter,Zone A,Smelt,Redfish,33.03
16.1,Fall,Zone B,Atlantic Salmon,Sea Bass,32.11
20.0,Summer,Zone B,Haddock,Mackerel,31.76
19.0,Fall,Zone B,Atlantic Salmon,Sea Bass,33.2
17.7,Fall,Zone B,Sea Bass,Atlantic Salmon,32.64
19.0,Fall,Zone B,Atlantic Salmon,Sea Bass,31.83
4.7,Winter,Zone A,Cod,Smelt,34.07
20.3,Summer,Zone C,Pollock,Mackerel,32.34
21.5,Summer,Zone C,Pollock,Mackerel,32.3
19.8,Fall,Zone B,Atlantic Salmon,Sea Bass,32.09
6.1,Winter,Zone A,Cod,Smelt,33.07
8.3,Winter,Zone A,Smelt,Cod,33.5
17.1,Spring,Zone B,Herring,Cod,31.12
15.4,Spring,Zone B,Flounder,Herring,32.39
18.2,Summer,Zone B,Mackerel,Haddock,31.71
11.0,Spring,Zone A,Herring,Flounder,32.47
6.4,Winter,Zone A,Smelt,Redfish,33.37
14.4,Spring,Zone A,Cod,Herring,31.68
7.9,Winter,Zone A,Smelt,Cod,33.77
6.2,Winter,Zone A,Smelt,Redfish,33.12
8.8,Winter,Zone A,Cod,Smelt,33.74
15.7,Spring,Zone B,Cod,Flounder,30.11
18.3,Summer,Zone B,Mackerel,Haddock,31.98
23.8,Summer,Zone C,Pollock,Haddock,31.6
5.7,Winter,Zone A,Cod,Smelt,32.84
11.4,Spring,Zone A,Flounder,Herring,31.57
6.9,Winter,Zone A,Redfish,Smelt,33.6
9.1,Winter,Zone A,Redfish,Cod,33.65
12.4,Spring,Zone A,Herring,Flounder,31.75
14.1,Fall,Zone A,Sea Bass,Halibut,32.21
9.0,Winter,Zone A,Cod,Redfish,33.48
9.2,Winter,Zone A,Cod,Smelt,33.35
23.7,Summer,Zone C,Haddock,Mackerel,32.53
18.4,Fall,Zone B,Halibut,Sea Bass,32.72
13.0,Spring,Zone A,Cod,Flounder,31.62
12.4,Spring,Zone A,Cod,Herring,31.18
15.2,Fall,Zone B,Atlantic Salmon,Halibut,32.16
18.6,Fall,Zone B,Sea Bass,Atlantic Salmon,32.05
14.5,Fall,Zone A,Atlantic Salmon,Halibut,32.37
16.8,Fall,Zone B,Sea Bass,Atlantic Salmon,32.54
10.5,Spring,Zone A,Cod,Herring,32.08
16.7,Spring,Zone B,Cod,Flounder,31.39
20.7,Summer,Zone C,Haddock,Pollock,32.22
20.6,Summer,Zone C,Pollock,Mackerel,32.29
10.7,Spring,Zone A,Flounder,Herring,31.46
12.9,Spring,Zone A,Herring,Cod,31.14
8.8,Winter,Zone A,Smelt,Cod,32.43
15.5,Fall,Zone B,Sea Bass,Halibut,32.13
12.5,Fall,Zone A,Sea Bass,Atlantic Salmon,32.86
11.9,Spring,Zone A,Herring,Flounder,31.3
11.0,Spring,Zone A,Flounder,Herring,31.58
18.0,Summer,Zone B,Pollock,Mackerel,32.58
20.1,Summer,Zone C,Haddock,Pollock,32.51
9.2,Winter,Zone A,Smelt,Redfish,32.75
6.4,Winter,Zone A,Cod,Redfish,33.93
6.2,Winter,Zone A,Cod,Smelt,34.0
15.6,Spring,Zone B,Flounder,Herring,30.91
12.2,Spring,Zone A,Herring,Flounder,31.23
7.1,Winter,Zone A,Smelt,Redfish,33.99
20.3,Summer,Zone C,Mackerel,Pollock,32.16
14.2,Spring,Zone A,Cod,Herring,30.43
7.0,Winter,Zone A,Redfish,Cod,32.7
4.3,Winter,Zone A,Redfish,Cod,33.41
15.7,Spring,Zone B,Cod,Flounder,30.88
11.4,Spring,Zone A,Flounder,Cod,31.47
23.3,Summer,Zone C,Mackerel,Haddock,32.1
15.5,Spring,Zone B,Flounder,Cod,32.21
9.7,Winter,Zone A,Cod,Smelt,33.12
24.4,Summer,Zone C,Haddock,Pollock,32.57
12.3,Fall,Zone A,Halibut,Sea Bass,33.35
7.3,Winter,Zone A,Redfish,Smelt,34.1
6.1,Winter,Zone A,Smelt,Cod,33.59
19.2,Summer,Zone B,Mackerel,Haddock,31.31
13.4,Fall,Zone A,Halibut,Sea Bass,32.81
20.9,Summer,Zone C,Mackerel,Haddock,32.73
23.9,Summer,Zone C,Mackerel,Haddock,32.01
15.8,Fall,Zone B,Atlantic Salmon,Halibut,33.33
24.0,Summer,Zone C,Haddock,Mackerel,32.48
20.2,Summer,Zone C,Mackerel,Haddock,32.52
9.7,Winter,Zone A,Smelt,Cod,33.81
18.9,Summer,Zone B,Mackerel,Pollock,32.47
8.5,Winter,Zone A,Cod,Redfish,32.08
11.8,Spring,Zone A,Herring,Flounder,31.41
16.7,Spring,Zone B,Cod,Flounder,32.01
